controller,seed,manifest_id,scenario_id,scenario_type,scenario_category,primary_actor_id,actor_ids,mixed,route_position_m,encountered,evaluable,encountered_at_s,resolved_at_s,time_to_resolve_s,completed,success,collision,deadlock_duration_s,overtake_attempted,overtake_successful,minimum_ttc_s,minimum_clearance_m
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00000,pedestrian,pedestrian,sim-001eea10-pedestrian-00000,sim-001eea10-pedestrian-00000,False,64.64870154589354,True,True,0.05,19.750000000000146,19.700000000000145,True,True,False,0.1,False,False,4.682389174510752,5.925000000000001
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00002,slow_car,mixed,sim-001eea10-slow-car-00002,sim-001eea10-slow-car-00002|sim-001eea10-left-traffic-00002,True,210.8115047135509,True,True,26.000000000000234,34.75000000000016,8.749999999999929,True,True,False,0.0,True,False,3.443551052421008,3.3068133364308574
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00005,stopped_car,stopped_car,sim-001eea10-stopped-car-00005,sim-001eea10-stopped-car-00005,False,474.6574919651421,True,True,43.09999999999969,67.14999999999833,24.04999999999864,True,True,False,4.199999999999993,True,True,3.806697107509087,3.118260241717093
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00006,pedestrian,pedestrian,sim-001eea10-pedestrian-00006,sim-001eea10-pedestrian-00006,False,579.0064103159616,True,True,68.64999999999824,85.64999999999728,16.999999999999034,True,True,False,0.1,False,False,3.4093420326079973,5.3047563864111
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00007,stopped_car,stopped_car,sim-001eea10-stopped-car-00007,sim-001eea10-stopped-car-00007,False,684.2839201238559,True,True,87.0499999999972,106.3999999999961,19.3499999999989,True,True,False,0.0,True,True,3.8288927125482486,3.1485108572641884
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00009,truck,truck,sim-001eea10-truck-00009,sim-001eea10-truck-00009,False,862.0995151565143,True,True,116.29999999999553,215.55000000001476,99.25000000001923,True,True,False,1.2500000000000004,True,True,2.5173172009690656,1.8043073907167322
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00010,stopped_car,stopped_car,sim-001eea10-stopped-car-00010,sim-001eea10-stopped-car-00010,False,941.4449261091634,True,True,118.89999999999539,134.2999999999963,15.400000000000901,True,False,True,6.199999999999986,False,False,0.23539278228942956,-1.8281275666514833
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00011,slow_car,slow_car,sim-001eea10-slow-car-00011,sim-001eea10-slow-car-00011,False,1035.8237021331213,True,True,212.6500000000141,268.2500000000267,55.600000000012614,True,True,False,0.0,True,True,2.989496443464331,3.625
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00012,slow_car,slow_car,sim-001eea10-slow-car-00012,sim-001eea10-slow-car-00012,False,1106.9359281738627,True,True,206.4500000000127,218.70000000001548,12.250000000002785,True,True,False,1.7500000000000009,False,False,6.310261034131119,3.56686160745891
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00013,stopped_car,stopped_car,sim-001eea10-stopped-car-00013,sim-001eea10-stopped-car-00013,False,1181.9629706632602,True,True,154.40000000000086,178.05000000000624,23.650000000005377,True,True,False,4.199999999999993,True,True,3.405325533062181,3.1185257651780036
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00014,pedestrian,pedestrian,sim-001eea10-pedestrian-00014,sim-001eea10-pedestrian-00014,False,1278.416018279684,True,True,178.95000000000644,198.30000000001084,19.3500000000044,True,True,False,0.1,False,False,,5.381486158104735
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00015,stopped_car,mixed,sim-001eea10-stopped-car-00015,sim-001eea10-stopped-car-00015|sim-001eea10-left-traffic-00015,True,1359.4219307007916,True,True,197.2500000000106,204.3000000000122,7.050000000001603,True,True,False,0.0,True,False,0.06727325410345449,-1.6435543710178342
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00016,truck,truck,sim-001eea10-truck-00016,sim-001eea10-truck-00016,False,1467.244742600084,True,True,212.90000000001416,273.25000000002785,60.350000000013694,True,True,False,1.2500000000000004,False,False,5.286235485461622,3.3
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00017,slow_car,mixed,sim-001eea10-slow-car-00017,sim-001eea10-slow-car-00017|sim-001eea10-left-traffic-00017,True,1547.9762025572702,True,True,217.35000000001517,275.40000000002834,58.05000000001317,True,True,False,2.5999999999999988,False,False,0.018496435150375128,-1.875
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00018,pedestrian,pedestrian,sim-001eea10-pedestrian-00018,sim-001eea10-pedestrian-00018,False,1633.9398831534784,True,True,219.95000000001576,242.1500000000208,22.200000000005048,True,True,False,0.1,False,False,,0.42500000000000027
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00019,pedestrian,pedestrian,sim-001eea10-pedestrian-00019,sim-001eea10-pedestrian-00019,False,1714.26856713621,True,True,241.05000000002056,259.25000000002467,18.20000000000411,True,True,False,0.1,False,False,,0.42500000000000027
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00020,slow_car,slow_car,sim-001eea10-slow-car-00020,sim-001eea10-slow-car-00020,False,1802.2844993842634,True,True,266.25000000002626,275.2500000000283,9.000000000002046,True,True,False,0.39999999999999997,False,False,,3.625
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00021,stopped_car,mixed,sim-001eea10-stopped-car-00021,sim-001eea10-stopped-car-00021|sim-001eea10-left-traffic-00021,True,1898.6133541234838,True,True,266.3500000000263,272.6500000000277,6.3000000000014325,True,True,False,0.0,False,False,25.23893405738843,3.625
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00022,pedestrian,pedestrian,sim-001eea10-pedestrian-00022,sim-001eea10-pedestrian-00022,False,1993.9099439017798,True,False,273.20000000002784,292.3000000000322,19.100000000004343,True,False,False,0.1,False,False,,0.42500000000000027
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00023,truck,mixed,sim-001eea10-truck-00023,sim-001eea10-truck-00023|sim-001eea10-left-traffic-00023,True,2081.931849716764,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00024,slow_car,slow_car,sim-001eea10-slow-car-00024,sim-001eea10-slow-car-00024,False,2153.128125873852,True,False,300.00000000003394,,,False,False,False,0.0,False,False,,70.37293111081264
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00025,stopped_car,stopped_car,sim-001eea10-stopped-car-00025,sim-001eea10-stopped-car-00025,False,2223.3676046174674,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00026,truck,mixed,sim-001eea10-truck-00026,sim-001eea10-truck-00026|sim-001eea10-left-traffic-00026,True,2293.459513311566,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00028,truck,mixed,sim-001eea10-truck-00028,sim-001eea10-truck-00028|sim-001eea10-left-traffic-00028,True,2486.5837836264072,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00029,pedestrian,pedestrian,sim-001eea10-pedestrian-00029,sim-001eea10-pedestrian-00029,False,2564.4694086086874,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00030,slow_car,mixed,sim-001eea10-slow-car-00030,sim-001eea10-slow-car-00030|sim-001eea10-left-traffic-00030,True,2671.709944180112,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00031,stopped_car,mixed,sim-001eea10-stopped-car-00031,sim-001eea10-stopped-car-00031|sim-001eea10-left-traffic-00031,True,2761.039242963107,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00032,stopped_car,stopped_car,sim-001eea10-stopped-car-00032,sim-001eea10-stopped-car-00032,False,2845.3654271791565,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00033,slow_car,mixed,sim-001eea10-slow-car-00033,sim-001eea10-slow-car-00033|sim-001eea10-left-traffic-00033,True,2923.962718375405,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00034,truck,truck,sim-001eea10-truck-00034,sim-001eea10-truck-00034,False,3006.3619447458627,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00035,pedestrian,pedestrian,sim-001eea10-pedestrian-00035,sim-001eea10-pedestrian-00035,False,3089.76979990358,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00037,pedestrian,pedestrian,sim-001eea10-pedestrian-00037,sim-001eea10-pedestrian-00037,False,3231.584524059914,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00038,pedestrian,pedestrian,sim-001eea10-pedestrian-00038,sim-001eea10-pedestrian-00038,False,3302.632169175504,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00039,pedestrian,pedestrian,sim-001eea10-pedestrian-00039,sim-001eea10-pedestrian-00039,False,3409.294296638919,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00040,truck,mixed,sim-001eea10-truck-00040,sim-001eea10-truck-00040|sim-001eea10-left-traffic-00040,True,3502.7203982885767,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00041,stopped_car,mixed,sim-001eea10-stopped-car-00041,sim-001eea10-stopped-car-00041|sim-001eea10-left-traffic-00041,True,3598.8630978834085,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00042,slow_car,slow_car,sim-001eea10-slow-car-00042,sim-001eea10-slow-car-00042,False,3668.5571531493265,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00043,truck,mixed,sim-001eea10-truck-00043,sim-001eea10-truck-00043|sim-001eea10-left-traffic-00043,True,3740.6825355596075,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00044,pedestrian,pedestrian,sim-001eea10-pedestrian-00044,sim-001eea10-pedestrian-00044,False,3837.2793092854545,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00045,pedestrian,pedestrian,sim-001eea10-pedestrian-00045,sim-001eea10-pedestrian-00045,False,3920.4123856686997,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00046,stopped_car,stopped_car,sim-001eea10-stopped-car-00046,sim-001eea10-stopped-car-00046,False,3994.782434964632,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00047,pedestrian,pedestrian,sim-001eea10-pedestrian-00047,sim-001eea10-pedestrian-00047,False,4091.380170939392,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00048,slow_car,mixed,sim-001eea10-slow-car-00048,sim-001eea10-slow-car-00048|sim-001eea10-left-traffic-00048,True,4167.107269040245,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00049,slow_car,slow_car,sim-001eea10-slow-car-00049,sim-001eea10-slow-car-00049,False,4258.56969543081,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00050,pedestrian,pedestrian,sim-001eea10-pedestrian-00050,sim-001eea10-pedestrian-00050,False,4358.284080769812,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00000,pedestrian,pedestrian,sim-001eea10-pedestrian-00000,sim-001eea10-pedestrian-00000,False,64.64870154589354,True,True,0.05,19.500000000000142,19.45000000000014,True,True,False,0.1,False,False,2.529082474063543,3.6137015458937327
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00002,slow_car,mixed,sim-001eea10-slow-car-00002,sim-001eea10-slow-car-00002|sim-001eea10-left-traffic-00002,True,210.8115047135509,True,True,25.850000000000232,34.80000000000016,8.949999999999928,True,True,False,0.0,True,False,3.410605851503151,3.2952902069683025
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00005,stopped_car,stopped_car,sim-001eea10-stopped-car-00005,sim-001eea10-stopped-car-00005,False,474.6574919651421,True,True,44.34999999999962,65.29999999999843,20.949999999998816,True,True,False,0.8000000000000002,True,True,1.8852212278362657,1.4558649183553976
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00006,pedestrian,pedestrian,sim-001eea10-pedestrian-00006,sim-001eea10-pedestrian-00006,False,579.0064103159616,True,True,67.39999999999831,86.39999999999723,18.99999999999892,True,True,False,0.1,False,False,4.260082015943187,5.925000000000001
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00007,stopped_car,stopped_car,sim-001eea10-stopped-car-00007,sim-001eea10-stopped-car-00007,False,684.2839201238559,True,True,87.79999999999715,104.44999999999621,16.649999999999054,True,True,False,0.0,True,True,1.9412823011653846,1.632177805597031
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00009,truck,truck,sim-001eea10-truck-00009,sim-001eea10-truck-00009,False,862.0995151565143,True,True,118.5999999999954,218.8500000000155,100.25000000002011,True,True,False,0.0,True,True,2.2904303849659704,2.144874842621571
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00010,stopped_car,stopped_car,sim-001eea10-stopped-car-00010,sim-001eea10-stopped-car-00010,False,941.4449261091634,True,True,119.99999999999532,126.29999999999497,6.299999999999642,True,True,False,0.0,False,False,2.380261250424505,2.9223870122278752
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00011,slow_car,slow_car,sim-001eea10-slow-car-00011,sim-001eea10-slow-car-00011,False,1035.8237021331213,True,True,213.70000000001434,266.3000000000263,52.60000000001193,True,True,False,2.7499999999999982,False,False,11.19726841769751,3.625
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00012,slow_car,slow_car,sim-001eea10-slow-car-00012,sim-001eea10-slow-car-00012,False,1106.9359281738627,True,True,214.3500000000145,264.80000000002593,50.45000000001144,True,True,False,4.299999999999993,False,False,,3.625
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00013,stopped_car,stopped_car,sim-001eea10-stopped-car-00013,sim-001eea10-stopped-car-00013,False,1181.9629706632602,True,True,157.05000000000146,177.25000000000605,20.200000000004593,True,False,False,5.549999999999988,True,True,1.8499860122702114,1.3489262199464864
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00014,pedestrian,pedestrian,sim-001eea10-pedestrian-00014,sim-001eea10-pedestrian-00014,False,1278.416018279684,True,True,178.40000000000632,199.70000000001116,21.300000000004843,True,True,False,0.1,False,False,5.884251858092065,5.925000000000001
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00015,stopped_car,mixed,sim-001eea10-stopped-car-00015,sim-001eea10-stopped-car-00015|sim-001eea10-left-traffic-00015,True,1359.4219307007916,True,True,198.70000000001093,206.35000000001267,7.650000000001739,True,True,False,0.0,True,True,0.3872048808750017,-1.3649070767746023
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00016,truck,truck,sim-001eea10-truck-00016,sim-001eea10-truck-00016,False,1467.244742600084,True,True,213.40000000001427,270.60000000002725,57.20000000001298,True,True,False,1.3000000000000005,False,False,11.953651125130893,3.3
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00017,slow_car,mixed,sim-001eea10-slow-car-00017,sim-001eea10-slow-car-00017|sim-001eea10-left-traffic-00017,True,1547.9762025572702,True,True,219.6500000000157,273.25000000002785,53.60000000001216,True,True,False,2.000000000000001,False,False,0.011910551414223057,-1.875
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00018,pedestrian,pedestrian,sim-001eea10-pedestrian-00018,sim-001eea10-pedestrian-00018,False,1633.9398831534784,True,True,222.90000000001643,241.40000000002064,18.500000000004206,True,True,False,0.1,False,False,,0.42500000000000027
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00019,pedestrian,pedestrian,sim-001eea10-pedestrian-00019,sim-001eea10-pedestrian-00019,False,1714.26856713621,True,True,240.25000000002038,258.5000000000245,18.25000000000412,True,True,False,0.1,False,False,,0.42500000000000027
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00020,slow_car,slow_car,sim-001eea10-slow-car-00020,sim-001eea10-slow-car-00020,False,1802.2844993842634,True,True,265.5000000000261,274.50000000002814,9.000000000002046,True,True,False,0.39999999999999997,False,False,,3.625
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00021,stopped_car,mixed,sim-001eea10-stopped-car-00021,sim-001eea10-stopped-car-00021|sim-001eea10-left-traffic-00021,True,1898.6133541234838,True,True,265.6000000000261,271.90000000002755,6.3000000000014325,True,True,False,0.0,False,False,25.2295898389028,3.625
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00022,pedestrian,pedestrian,sim-001eea10-pedestrian-00022,sim-001eea10-pedestrian-00022,False,1993.9099439017798,True,False,272.45000000002767,291.550000000032,19.100000000004343,True,False,False,0.1,False,False,,0.42500000000000027
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00023,truck,mixed,sim-001eea10-truck-00023,sim-001eea10-truck-00023|sim-001eea10-left-traffic-00023,True,2081.931849716764,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00024,slow_car,slow_car,sim-001eea10-slow-car-00024,sim-001eea10-slow-car-00024,False,2153.128125873852,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00025,stopped_car,stopped_car,sim-001eea10-stopped-car-00025,sim-001eea10-stopped-car-00025,False,2223.3676046174674,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00026,truck,mixed,sim-001eea10-truck-00026,sim-001eea10-truck-00026|sim-001eea10-left-traffic-00026,True,2293.459513311566,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00028,truck,mixed,sim-001eea10-truck-00028,sim-001eea10-truck-00028|sim-001eea10-left-traffic-00028,True,2486.5837836264072,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00029,pedestrian,pedestrian,sim-001eea10-pedestrian-00029,sim-001eea10-pedestrian-00029,False,2564.4694086086874,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00030,slow_car,mixed,sim-001eea10-slow-car-00030,sim-001eea10-slow-car-00030|sim-001eea10-left-traffic-00030,True,2671.709944180112,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00031,stopped_car,mixed,sim-001eea10-stopped-car-00031,sim-001eea10-stopped-car-00031|sim-001eea10-left-traffic-00031,True,2761.039242963107,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00032,stopped_car,stopped_car,sim-001eea10-stopped-car-00032,sim-001eea10-stopped-car-00032,False,2845.3654271791565,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00033,slow_car,mixed,sim-001eea10-slow-car-00033,sim-001eea10-slow-car-00033|sim-001eea10-left-traffic-00033,True,2923.962718375405,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00034,truck,truck,sim-001eea10-truck-00034,sim-001eea10-truck-00034,False,3006.3619447458627,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00035,pedestrian,pedestrian,sim-001eea10-pedestrian-00035,sim-001eea10-pedestrian-00035,False,3089.76979990358,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00037,pedestrian,pedestrian,sim-001eea10-pedestrian-00037,sim-001eea10-pedestrian-00037,False,3231.584524059914,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00038,pedestrian,pedestrian,sim-001eea10-pedestrian-00038,sim-001eea10-pedestrian-00038,False,3302.632169175504,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00039,pedestrian,pedestrian,sim-001eea10-pedestrian-00039,sim-001eea10-pedestrian-00039,False,3409.294296638919,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00040,truck,mixed,sim-001eea10-truck-00040,sim-001eea10-truck-00040|sim-001eea10-left-traffic-00040,True,3502.7203982885767,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00041,stopped_car,mixed,sim-001eea10-stopped-car-00041,sim-001eea10-stopped-car-00041|sim-001eea10-left-traffic-00041,True,3598.8630978834085,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00042,slow_car,slow_car,sim-001eea10-slow-car-00042,sim-001eea10-slow-car-00042,False,3668.5571531493265,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00043,truck,mixed,sim-001eea10-truck-00043,sim-001eea10-truck-00043|sim-001eea10-left-traffic-00043,True,3740.6825355596075,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00044,pedestrian,pedestrian,sim-001eea10-pedestrian-00044,sim-001eea10-pedestrian-00044,False,3837.2793092854545,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00045,pedestrian,pedestrian,sim-001eea10-pedestrian-00045,sim-001eea10-pedestrian-00045,False,3920.4123856686997,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00046,stopped_car,stopped_car,sim-001eea10-stopped-car-00046,sim-001eea10-stopped-car-00046,False,3994.782434964632,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00047,pedestrian,pedestrian,sim-001eea10-pedestrian-00047,sim-001eea10-pedestrian-00047,False,4091.380170939392,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00048,slow_car,mixed,sim-001eea10-slow-car-00048,sim-001eea10-slow-car-00048|sim-001eea10-left-traffic-00048,True,4167.107269040245,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00049,slow_car,slow_car,sim-001eea10-slow-car-00049,sim-001eea10-slow-car-00049,False,4258.56969543081,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026000,6cba0c1e0adbc0a8,seed-2026000-scenario-00050,pedestrian,pedestrian,sim-001eea10-pedestrian-00050,sim-001eea10-pedestrian-00050,False,4358.284080769812,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00000,pedestrian,pedestrian,sim-001eea11-pedestrian-00000,sim-001eea11-pedestrian-00000,False,58.55362111591535,True,True,0.05,19.150000000000137,19.100000000000136,True,True,False,0.1,False,False,6.152915394876153,5.925000000000001
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00001,truck,truck,sim-001eea11-truck-00001,sim-001eea11-truck-00001,False,144.97068345565668,True,True,33.850000000000215,46.09999999999952,12.249999999999304,True,True,False,0.0,True,True,2.3235688490964095,2.301697501992451
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00002,stopped_car,mixed,sim-001eea11-stopped-car-00002,sim-001eea11-stopped-car-00002|sim-001eea11-left-traffic-00002,True,250.06790976328458,True,True,26.800000000000246,33.05000000000026,6.250000000000014,True,True,False,0.0,True,True,0.07930715877472258,-1.0455000000000014
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00003,truck,truck,sim-001eea11-truck-00003,sim-001eea11-truck-00003,False,353.4053485031384,True,True,37.94999999999998,49.9999999999993,12.049999999999315,True,True,False,2.4499999999999993,True,True,3.894942559922429,3.0492669246465507
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00004,slow_car,slow_car,sim-001eea11-slow-car-00004,sim-001eea11-slow-car-00004,False,448.44989637147273,True,True,44.6499999999996,121.84999999999522,77.19999999999561,True,False,True,2.3499999999999996,True,True,2.623684446516959,1.1999999999999549
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00005,slow_car,slow_car,sim-001eea11-slow-car-00005,sim-001eea11-slow-car-00005,False,547.9306202032856,True,True,51.6499999999992,184.9500000000078,133.3000000000086,True,False,True,0.8500000000000002,True,True,1.9108419668672358,1.1949999999998457
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00006,pedestrian,pedestrian,sim-001eea11-pedestrian-00006,sim-001eea11-pedestrian-00006,False,626.6741201527262,True,True,54.84999999999902,77.39999999999775,22.549999999998725,True,True,False,0.1,False,False,,0.42500000000000027
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00007,stopped_car,stopped_car,sim-001eea11-stopped-car-00007,sim-001eea11-stopped-car-00007,False,701.7452518526181,True,True,75.49999999999785,82.94999999999743,7.4499999999995765,True,True,False,0.0,False,False,,3.625
Rule Controller,2026001,e24554f00b307285,seed-2026001-scenario-00009,truck,mixed,sim-001eea11-truck-00009,sim-001eea11-truck-00009|sim-001eea11-left-traffic-00009,True,907.0852276089341,True,True,157.2500000000015,204.45000000001224,47.20000000001073,True,True,False,0.6,True,True,3.626664500435585,3.3
